"e_publish_date","closing_date","opening_date","tender_id","tender_url","org_name","corri_gen","emd"
"18-Jul-2023 06:55 PM","24-Jul-2023 12:00 PM","24-Jul-2023 02:00 PM","/321,Date- 26-07-2023/2023_RDUP_820998_2","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3ODc2A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxNA==A13h1MzIxLERhdGUtIDI2LTA3LTIwMjM=A13h1MjAyM19SRFVQXzgyMDk5OF8y","Uttar Pradesh","--","None"
"18-Jul-2023 06:55 PM","22-Jul-2023 06:55 PM","24-Jul-2023 11:30 AM","/GP/Bhokar/Pimpaldhav/2023_2/2023_NANDE_923951_2","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3OTM5A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxNA==A13h1R1AvQmhva2FyL1BpbXBhbGRoYXYvMjAyM18yA13h1MjAyM19OQU5ERV85MjM5NTFfMg==","Maharashtra","--","None"
"18-Jul-2023 06:55 PM","24-Jul-2023 12:30 PM","24-Jul-2023 01:30 PM","/UPLC/Software /2023-24/11/2023_UPECL_822247_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3NjgwA13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxNA==A13h1VVBMQy9Tb2Z0d2FyZSAvMjAyMy0yNC8xMQ==A13h1MjAyM19VUEVDTF84MjIyNDdfMQ==","Uttar Pradesh","--","None"
"18-Jul-2023 06:55 PM","24-Jul-2023 04:00 PM","24-Jul-2023 05:00 PM","/6084/2022/A2/2023_RDTN_346143_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3NjQzA13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxNA==A13h1NjA4NC8yMDIyL0EyA13h1MjAyM19SRFROXzM0NjE0M18x","Tamil Nadu","--","None"
"18-Jul-2023 06:55 PM","20-Jul-2023 03:00 PM","21-Jul-2023 03:30 PM","/BRR.C.No.B4/3424/2023 -28/2023_CoC_346013_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg2NzMyA13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxNA==A13h1QlJSLkMuTm8uQjQvMzQyNC8yMDIzIC0yOA==A13h1MjAyM19Db0NfMzQ2MDEzXzE=","Tamil Nadu","--","None"
"18-Jul-2023 06:55 PM","19-Jul-2023 03:00 PM","19-Jul-2023 04:00 PM","/B6/1776/2023/2023_RDTN_346115_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3NjM0A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxNA==A13h1QjYvMTc3Ni8yMDIzA13h1MjAyM19SRFROXzM0NjExNV8x","Tamil Nadu","--","None"
"18-Jul-2023 06:55 PM","24-Jul-2023 12:00 PM","24-Jul-2023 02:00 PM","/321,Date- 26-07-2023/2023_RDUP_820998_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3ODc5A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxNA==A13h1MzIxLERhdGUtIDI2LTA3LTIwMjM=A13h1MjAyM19SRFVQXzgyMDk5OF8x","Uttar Pradesh","--","None"
"18-Jul-2023 06:55 PM","23-Jul-2023 06:00 PM","24-Jul-2023 11:00 AM","/DT NO 635 2023-24 DSO JHALAWAR/2023_FOOD_351820_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3NjAwA13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxNA==A13h1RFQgTk8gNjM1IDIwMjMtMjQgRFNPIEpIQUxBV0FSA13h1MjAyM19GT09EXzM1MTgyMF8x","Rajasthan","--","None"
"18-Jul-2023 06:55 PM","19-Jul-2023 03:00 PM","19-Jul-2023 04:00 PM","/B6/1776/2023/2023_RDTN_346105_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3NjMyA13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxNA==A13h1QjYvMTc3Ni8yMDIzA13h1MjAyM19SRFROXzM0NjEwNV8x","Tamil Nadu","--","None"
"18-Jul-2023 06:55 PM","24-Jul-2023 05:00 PM","25-Jul-2023 11:00 AM","/954/MI/Tender/23-24 Date07.07.23lot2/2023_UPMID_822279_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3ODgwA13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxNA==A13h1OTU0L01JL1RlbmRlci8yMy0yNCBEYXRlMDcuMDcuMjNsb3QyA13h1MjAyM19VUE1JRF84MjIyNzlfMQ==","Uttar Pradesh","--","None"
"18-Jul-2023 06:55 PM","24-Jul-2023 05:00 PM","25-Jul-2023 12:00 PM","/954/MI/Tender/23-24 Date07.07.23lot3/2023_UPMID_822285_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3ODgxA13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxNg==A13h1OTU0L01JL1RlbmRlci8yMy0yNCBEYXRlMDcuMDcuMjNsb3QzA13h1MjAyM19VUE1JRF84MjIyODVfMQ==","Uttar Pradesh","--","None"
"18-Jul-2023 06:55 PM","24-Jul-2023 05:30 PM","25-Jul-2023 11:30 AM","/Online Tender 02/GJP/2023-24/2023_CERWI_90847_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3NTMxA13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxNg==A13h1T25saW5lIFRlbmRlciAwMi9HSlAvMjAyMy0yNA==A13h1MjAyM19DRVJXSV85MDg0N18x","Odisha","--","None"
"18-Jul-2023 06:55 PM","22-Jul-2023 06:55 PM","24-Jul-2023 11:30 AM","/GP/Bhokar/Pimpaldhav/2023_2/2023_NANDE_923951_2","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3OTM5A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxNg==A13h1R1AvQmhva2FyL1BpbXBhbGRoYXYvMjAyM18yA13h1MjAyM19OQU5ERV85MjM5NTFfMg==","Maharashtra","--","None"
"18-Jul-2023 06:55 PM","24-Jul-2023 12:30 PM","24-Jul-2023 01:30 PM","/UPLC/Software /2023-24/19/2023_UPECL_821900_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg2OTk0A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxNg==A13h1VVBMQy9Tb2Z0d2FyZSAvMjAyMy0yNC8xOQ==A13h1MjAyM19VUEVDTF84MjE5MDBfMQ==","Uttar Pradesh","--","None"
"18-Jul-2023 06:55 PM","23-Jul-2023 06:00 PM","24-Jul-2023 11:00 AM","/DT NO 635 2023-24 DSO JHALAWAR/2023_FOOD_351820_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3NjAwA13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxNg==A13h1RFQgTk8gNjM1IDIwMjMtMjQgRFNPIEpIQUxBV0FSA13h1MjAyM19GT09EXzM1MTgyMF8x","Rajasthan","--","None"
"18-Jul-2023 06:55 PM","24-Jul-2023 04:00 PM","24-Jul-2023 05:00 PM","/6084/2022/A2/2023_RDTN_346143_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3NjQzA13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxNg==A13h1NjA4NC8yMDIyL0EyA13h1MjAyM19SRFROXzM0NjE0M18x","Tamil Nadu","--","None"
"18-Jul-2023 06:55 PM","19-Jul-2023 03:00 PM","19-Jul-2023 04:00 PM","/B6/1776/2023/2023_RDTN_346105_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3NjMyA13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxNg==A13h1QjYvMTc3Ni8yMDIzA13h1MjAyM19SRFROXzM0NjEwNV8x","Tamil Nadu","--","None"
"18-Jul-2023 06:55 PM","19-Jul-2023 03:00 PM","19-Jul-2023 04:00 PM","/B6/1776/2023/2023_RDTN_346115_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3NjM0A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxNg==A13h1QjYvMTc3Ni8yMDIzA13h1MjAyM19SRFROXzM0NjExNV8x","Tamil Nadu","--","None"
"18-Jul-2023 06:55 PM","24-Jul-2023 12:00 PM","24-Jul-2023 02:00 PM","/321,Date- 26-07-2023/2023_RDUP_820998_2","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3ODc2A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxNg==A13h1MzIxLERhdGUtIDI2LTA3LTIwMjM=A13h1MjAyM19SRFVQXzgyMDk5OF8y","Uttar Pradesh","--","None"
"18-Jul-2023 06:55 PM","24-Jul-2023 06:55 PM","25-Jul-2023 10:00 AM","/e-NIT 127 of REW Poonch 2023-24 Date 18-07-2023/2023_RDPR_222238_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg1NDA4A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxNg==A13h1ZS1OSVQgMTI3IG9mIFJFVyBQb29uY2ggMjAyMy0yNCBEYXRlIDE4LTA3LTIwMjM=A13h1MjAyM19SRFBSXzIyMjIzOF8x","Jammu and Kashmir","--","None"
"18-Jul-2023 06:55 PM","24-Jul-2023 06:55 PM","25-Jul-2023 10:00 AM","/e-NIT 127 of REW Poonch 2023-24 Date 18-07-2023/2023_RDPR_222238_6","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg1MzkwA13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxOA==A13h1ZS1OSVQgMTI3IG9mIFJFVyBQb29uY2ggMjAyMy0yNCBEYXRlIDE4LTA3LTIwMjM=A13h1MjAyM19SRFBSXzIyMjIzOF82","Jammu and Kashmir","--","None"
"18-Jul-2023 06:55 PM","24-Jul-2023 06:55 PM","25-Jul-2023 10:00 AM","/e-NIT 127 of REW Poonch 2023-24 Date 18-07-2023/2023_RDPR_222238_2","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg1Mzk2A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxOA==A13h1ZS1OSVQgMTI3IG9mIFJFVyBQb29uY2ggMjAyMy0yNCBEYXRlIDE4LTA3LTIwMjM=A13h1MjAyM19SRFBSXzIyMjIzOF8y","Jammu and Kashmir","--","None"
"18-Jul-2023 06:55 PM","23-Jul-2023 06:00 PM","24-Jul-2023 11:00 AM","/DT NO 635 2023-24 DSO JHALAWAR/2023_FOOD_351820_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3NjAwA13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxOA==A13h1RFQgTk8gNjM1IDIwMjMtMjQgRFNPIEpIQUxBV0FSA13h1MjAyM19GT09EXzM1MTgyMF8x","Rajasthan","--","None"
"18-Jul-2023 06:55 PM","22-Jul-2023 06:55 PM","24-Jul-2023 11:30 AM","/GP/Bhokar/Pimpaldhav/2023_2/2023_NANDE_923951_2","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3OTM5A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxOA==A13h1R1AvQmhva2FyL1BpbXBhbGRoYXYvMjAyM18yA13h1MjAyM19OQU5ERV85MjM5NTFfMg==","Maharashtra","--","None"
"18-Jul-2023 06:55 PM","24-Jul-2023 05:00 PM","25-Jul-2023 11:00 AM","/11/EDC BARABANKI/2023-24/2023_MVVNL_806364_7","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3ODU0A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxOA==A13h1MTEvRURDIEJBUkFCQU5LSS8yMDIzLTI0A13h1MjAyM19NVlZOTF84MDYzNjRfNw==","Uttar Pradesh","--","None"
"18-Jul-2023 06:55 PM","24-Jul-2023 12:30 PM","24-Jul-2023 01:30 PM","/UPLC/Software /2023-24/19/2023_UPECL_821900_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg2OTk0A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxOA==A13h1VVBMQy9Tb2Z0d2FyZSAvMjAyMy0yNC8xOQ==A13h1MjAyM19VUEVDTF84MjE5MDBfMQ==","Uttar Pradesh","--","None"
"18-Jul-2023 06:55 PM","24-Jul-2023 12:00 PM","24-Jul-2023 02:00 PM","/321,Date- 26-07-2023/2023_RDUP_820998_2","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3ODc2A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxOA==A13h1MzIxLERhdGUtIDI2LTA3LTIwMjM=A13h1MjAyM19SRFVQXzgyMDk5OF8y","Uttar Pradesh","--","None"
"18-Jul-2023 06:55 PM","24-Jul-2023 12:00 PM","24-Jul-2023 02:00 PM","/321,Date- 26-07-2023/2023_RDUP_820998_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3ODc5A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxOA==A13h1MzIxLERhdGUtIDI2LTA3LTIwMjM=A13h1MjAyM19SRFVQXzgyMDk5OF8x","Uttar Pradesh","--","None"
"18-Jul-2023 06:55 PM","24-Jul-2023 01:00 PM","25-Jul-2023 03:00 PM","/ET-08/ETD(M)/23-24/2023_UPTCL_822195_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3ODEzA13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxOA==A13h1RVQtMDgvRVREKE0pLzIzLTI0A13h1MjAyM19VUFRDTF84MjIxOTVfMQ==","Uttar Pradesh","--","None"
"18-Jul-2023 06:55 PM","24-Jul-2023 06:55 PM","25-Jul-2023 10:00 AM","/e-NIT 127 of REW Poonch 2023-24 Date 18-07-2023/2023_RDPR_222238_14","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg1NDc2A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAxOA==A13h1ZS1OSVQgMTI3IG9mIFJFVyBQb29uY2ggMjAyMy0yNCBEYXRlIDE4LTA3LTIwMjM=A13h1MjAyM19SRFBSXzIyMjIzOF8xNA==","Jammu and Kashmir","--","None"
"18-Jul-2023 06:55 PM","24-Jul-2023 01:00 PM","25-Jul-2023 04:00 PM","/ET-09/ETD(M)/23-24/2023_UPTCL_822201_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3ODQzA13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAyMA==A13h1RVQtMDkvRVREKE0pLzIzLTI0A13h1MjAyM19VUFRDTF84MjIyMDFfMQ==","Uttar Pradesh","--","None"
"18-Jul-2023 06:55 PM","24-Jul-2023 03:00 PM","24-Jul-2023 03:30 PM","/E1-1800-2023-ERODE CITY MUNICIPAL CORPORATION ./2023_MAWS_346136_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3NjI4A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAyMA==A13h1RTEtMTgwMC0yMDIzLUVST0RFIENJVFkgTVVOSUNJUEFMIENPUlBPUkFUSU9OIC4=A13h1MjAyM19NQVdTXzM0NjEzNl8x","Tamil Nadu","--","None"
"18-Jul-2023 06:55 PM","19-Jul-2023 03:00 PM","19-Jul-2023 04:00 PM","/B6/1776/2023/2023_RDTN_346105_1","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg3NjMyA13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAyMA==A13h1QjYvMTc3Ni8yMDIzA13h1MjAyM19SRFROXzM0NjEwNV8x","Tamil Nadu","--","None"
"18-Jul-2023 06:55 PM","24-Jul-2023 06:55 PM","25-Jul-2023 10:00 AM","/e-NIT 127 of REW Poonch 2023-24 Date 18-07-2023/2023_RDPR_222238_3","https://eprocure.gov.in/cppp/tendersfullviewmmp/MTQxNDg1Mzg4A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1VmpGYWExTXlTWGxTYkdoUFZqSm9jbHBJYjNkUFVUMDk=A13h1MTY4OTY5NzAyMA==A13h1ZS1OSVQgMTI3IG9mIFJFVyBQb29uY2ggMjAyMy0yNCBEYXRlIDE4LTA3LTIwMjM=A13h1MjAyM19SRFBSXzIyMjIzOF8z","Jammu and Kashmir","--","None"
